s001.okserver.org:1007708:276184:350068:262136:163280
s006.okserver.org:1741016:216104:195488:917496:110672
s021.okserver.org:1747764:110340:645296:917496:875788
s030.okserver.org:16378424:20556:6743360:33553332:31599344
s031.okserver.org:32927252:545596:22752700:33553328:33473460
s032.okserver.org:24683868:237108:18176496:2096060:359188
s033.okserver.org:65128572:524852:12180800:33553332:33553332
s039.okserver.org:1022536:156716:304736:2096476:2079944
s073.okserver.org:0:0:0:0:0
s074.okserver.org:2049032:79220:84884:4192956:3871624
s075.okserver.org:2043100:215936:802564:4192960:4159412
s076.okserver.org:4099212:247936:2724096:8385924:8190748
s078.okserver.org:4099188:98420:3365352:8385924:8249796
s079.okserver.org:2043100:57128:309692:4192960:3652880
s080.okserver.org:2043076:16540:75944:4192960:3469608
s081.okserver.org:4099220:495176:2205604:8385924:8385772
s082.okserver.org:2043116:168824:390956:4192960:4083340
s083.okserver.org:2043116:168280:512276:4192960:3995912
s084.okserver.org:2043084:7820:116316:4192960:3352360
s085.okserver.org:4099220:82324:3034400:8385924:8116152
s086.okserver.org:2043096:135084:165372:4192960:4078668
s087.okserver.org:4109264:146464:1163772:8385920:4496664
s088.okserver.org:2043100:906580:68940:4192960:4167300
s095.okserver.org:4099192:64304:276976:8385924:8275124
s096.okserver.org:15855748:729648:10398372:32499488:32409748
s098.okserver.org:2043100:257172:913428:4192960:4175684
s099.okserver.org:2043100:157480:552092:4192960:3806052
s100.okserver.org:1015048:198624:407128:2096476:2084340
s101.okserver.org:1015048:91760:351432:2096476:2039568
s102.okserver.org:4099204:514244:978192:8385924:8367804
s103.okserver.org:4099204:189368:2865152:8385924:8325180
s104.okserver.org:2043100:22556:447076:4192960:3933032
s105.okserver.org:2043100:111308:1500804:4192960:3978224
s106.okserver.org:1015048:155256:522524:2096476:2067352
s107.okserver.org:2043100:225288:696576:4192960:4060620
s108.okserver.org:4099204:168488:3106196:8385924:8176200
s109.okserver.org:8145364:38376:7285892:16771852:16658732
s110.okserver.org:32809356:149244:338184:16776116:16776116
s111.okserver.org:4099408:91172:567164:1999996:1925376
s112.okserver.org:1015048:106824:312612:2096476:2042564
s113.okserver.org:2043100:180896:1229176:4192960:4191308
